kc_id,train_freq,train_correct_rate,test_n,test_pos,test_neg,difficulty_proxy,in_official_preds,eligible,dataset
186,476,0.6680672268907563,114,63,51,0.33193277310924374,True,False,assist2012
192,503,0.6938369781312127,104,74,30,0.3061630218687873,True,True,assist2012
196,161,0.6086956521739131,41,29,12,0.3913043478260869,True,False,assist2012
197,85,0.788235294117647,18,15,3,0.21176470588235297,True,False,assist2012
198,109,0.6605504587155964,21,17,4,0.33944954128440363,True,False,assist2012
2,422,0.8222748815165877,121,94,27,0.17772511848341233,True,False,assist2012
202,541,0.5785582255083179,86,51,35,0.4214417744916821,True,False,assist2012
203,768,0.4674479166666667,183,87,96,0.5325520833333333,True,True,assist2012
204,518,0.444015444015444,84,40,44,0.555984555984556,True,False,assist2012
206,243,0.5349794238683128,62,35,27,0.46502057613168724,True,False,assist2012
21,12153,0.6250308565786226,3209,2038,1171,0.37496914342137744,True,True,assist2012
212,158,0.3987341772151899,36,9,27,0.6012658227848101,True,False,assist2012
213,214,0.7102803738317757,60,42,18,0.28971962616822433,True,False,assist2012
214,162,0.38271604938271603,32,19,13,0.617283950617284,True,False,assist2012
216,76,0.6973684210526315,20,13,7,0.3026315789473685,True,False,assist2012
217,1487,0.6173503698722259,415,262,153,0.3826496301277741,True,True,assist2012
218,37,0.5405405405405406,11,5,6,0.45945945945945943,True,False,assist2012
22,10075,0.7185111662531017,2652,1901,751,0.28148883374689826,True,True,assist2012
220,21,0.7142857142857143,4,2,2,0.2857142857142857,True,False,assist2012
222,363,0.5454545454545454,119,73,46,0.4545454545454546,True,False,assist2012
223,169,0.28994082840236685,51,19,32,0.7100591715976332,True,False,assist2012
224,267,0.6441947565543071,70,55,15,0.35580524344569286,True,False,assist2012
226,156,0.391025641025641,33,7,26,0.608974358974359,True,False,assist2012
23,15,0.3333333333333333,1,0,1,0.6666666666666667,True,False,assist2012
230,270,0.7148148148148148,42,28,14,0.2851851851851852,True,False,assist2012
231,346,0.5,99,60,39,0.5,True,False,assist2012
233,224,0.5133928571428571,57,27,30,0.4866071428571429,True,False,assist2012
238,278,0.41007194244604317,132,74,58,0.5899280575539568,True,False,assist2012
24,3700,0.8737837837837837,915,775,140,0.12621621621621626,True,True,assist2012
240,1231,0.5751421608448416,355,199,156,0.4248578391551584,True,True,assist2012
25,18704,0.811751497005988,5165,4174,991,0.18824850299401197,True,True,assist2012
26,4517,0.8020810272304627,1312,1041,271,0.1979189727695373,True,True,assist2012
27,21551,0.6968586144494455,6344,4385,1959,0.3031413855505545,True,True,assist2012
276,49246,0.7276936197863786,13938,10296,3642,0.2723063802136214,True,True,assist2012
277,103982,0.7226923890673386,29334,21122,8212,0.27730761093266143,True,True,assist2012
278,38286,0.8042365355482421,10950,8905,2045,0.19576346445175785,True,True,assist2012
279,57724,0.8494906797865706,15819,13378,2441,0.15050932021342944,True,True,assist2012
280,101027,0.6820058004295881,28760,19702,9058,0.31799419957041186,True,True,assist2012
281,3589,0.7472833658400668,980,757,223,0.2527166341599332,True,True,assist2012
282,4103,0.7640750670241286,1356,1032,324,0.23592493297587136,True,True,assist2012
283,8166,0.8927259368111683,2270,2052,218,0.1072740631888317,True,True,assist2012
284,1640,0.7810975609756098,431,343,88,0.21890243902439022,True,True,assist2012
287,1770,0.6310734463276836,422,281,141,0.3689265536723164,True,True,assist2012
288,1205,0.8091286307053942,304,255,49,0.1908713692946058,True,True,assist2012
289,108,0.10185185185185185,34,3,31,0.8981481481481481,True,False,assist2012
29,17,0.8823529411764706,4,4,0,0.11764705882352944,True,False,assist2012
290,1127,0.6983141082519965,307,227,80,0.30168589174800353,True,True,assist2012
292,159,0.8050314465408805,51,48,3,0.19496855345911945,True,False,assist2012
293,914,0.7910284463894968,320,270,50,0.20897155361050324,True,True,assist2012
294,8566,0.5693439178146159,2552,1458,1094,0.4306560821853841,True,True,assist2012
295,7310,0.7916552667578659,1847,1504,343,0.2083447332421341,True,True,assist2012
296,10261,0.7982652762888607,2583,2025,558,0.20173472371113932,True,True,assist2012
297,10066,0.5994436717663422,2871,1740,1131,0.40055632823365783,True,True,assist2012
298,14255,0.6816555594528235,3817,2657,1160,0.3183444405471765,True,True,assist2012
299,6677,0.500224651789726,1850,979,871,0.49977534821027403,True,True,assist2012
3,41,0.8292682926829268,11,11,0,0.1707317073170732,True,False,assist2012
30,6,0.3333333333333333,1,0,1,0.6666666666666667,True,False,assist2012
300,288,0.24305555555555555,89,27,62,0.7569444444444444,True,False,assist2012
301,17008,0.5608537158984007,4707,2762,1945,0.4391462841015993,True,True,assist2012
302,2048,0.65576171875,578,385,193,0.34423828125,True,True,assist2012
303,4931,0.5761508821740012,1638,957,681,0.42384911782599877,True,True,assist2012
304,4405,0.7604994324631101,1305,1010,295,0.23950056753688986,True,True,assist2012
305,3343,0.518994914747233,1185,633,552,0.481005085252767,True,True,assist2012
306,2542,0.6357199055861527,759,501,258,0.36428009441384734,True,True,assist2012
307,9234,0.7440978990686593,2668,2015,653,0.2559021009313407,True,True,assist2012
308,2513,0.5742140867489057,725,421,304,0.4257859132510943,True,True,assist2012
309,24091,0.7029181021958407,7037,5109,1928,0.2970818978041593,True,True,assist2012
310,44595,0.6263706693575513,12460,7828,4632,0.37362933064244874,True,True,assist2012
311,135036,0.7224666014988596,36655,26204,10451,0.27753339850114045,True,True,assist2012
312,41918,0.5802280643160456,11864,7040,4824,0.41977193568395443,True,True,assist2012
313,117,0.7863247863247863,46,33,13,0.2136752136752137,True,False,assist2012
314,8154,0.8741721854304636,2180,1912,268,0.1258278145695364,True,True,assist2012
315,2495,0.7106212424849699,711,514,197,0.28937875751503006,True,True,assist2012
316,2029,0.7826515524889108,615,476,139,0.21734844751108917,True,True,assist2012
317,8785,0.6974388161639158,2555,1777,778,0.3025611838360842,True,True,assist2012
318,476,0.46218487394957986,116,54,62,0.5378151260504201,True,False,assist2012
319,4081,0.7177162460181328,1189,876,313,0.2822837539818672,True,True,assist2012
32,4165,0.9289315726290516,1161,1084,77,0.07106842737094843,True,True,assist2012
320,34,0.7941176470588235,9,9,0,0.20588235294117652,True,False,assist2012
321,2022,0.6419386745796242,662,463,199,0.35806132542037583,True,True,assist2012
322,15844,0.4634561979298157,4560,2058,2502,0.5365438020701843,True,True,assist2012
323,6423,0.7312782189008251,1978,1414,564,0.2687217810991749,True,True,assist2012
324,5430,0.7839779005524862,1711,1347,364,0.21602209944751383,True,True,assist2012
325,11702,0.6147667065458896,3774,2317,1457,0.3852332934541104,True,True,assist2012
326,8742,0.7487989018531228,2452,1784,668,0.2512010981468772,True,True,assist2012
327,335,0.6805970149253732,102,63,39,0.31940298507462683,True,False,assist2012
33,563,0.6518650088809946,167,122,45,0.34813499111900537,True,True,assist2012
331,5990,0.5621035058430718,1701,945,756,0.4378964941569282,True,True,assist2012
332,331,0.7492447129909365,106,76,30,0.25075528700906347,True,False,assist2012
333,14819,0.65038126729199,4429,2750,1679,0.34961873270801,True,True,assist2012
334,13484,0.6425393058439632,3900,2594,1306,0.35746069415603676,True,True,assist2012
336,15244,0.6903043820519549,4279,2900,1379,0.3096956179480451,True,True,assist2012
338,13032,0.5209484346224678,3718,1985,1733,0.47905156537753224,True,True,assist2012
339,160,0.83125,52,48,4,0.16874999999999996,True,False,assist2012
34,13637,0.7219329764610984,4126,3015,1111,0.27806702353890156,True,True,assist2012
340,24812,0.6439222956633887,7370,4721,2649,0.35607770433661134,True,True,assist2012
343,316,0.6645569620253164,90,59,31,0.33544303797468356,True,False,assist2012
344,655,0.5984732824427481,179,105,74,0.4015267175572519,True,True,assist2012
345,41,0.43902439024390244,11,3,8,0.5609756097560976,True,False,assist2012
346,15898,0.6605233362687131,4220,2717,1503,0.33947666373128693,True,True,assist2012
348,5,0.0,1,0,1,1.0,True,False,assist2012
35,714,0.5056022408963585,171,97,74,0.4943977591036415,True,True,assist2012
350,11810,0.49610499576629974,3399,1703,1696,0.5038950042337003,True,True,assist2012
354,1413,0.8591648973814578,511,435,76,0.14083510261854215,True,True,assist2012
355,53,0.8490566037735849,20,17,3,0.15094339622641506,True,False,assist2012
356,1560,0.45384615384615384,364,176,188,0.5461538461538462,True,True,assist2012
358,4430,0.6835214446952596,1385,903,482,0.31647855530474045,True,True,assist2012
359,478,0.6610878661087866,191,133,58,0.33891213389121344,True,False,assist2012
36,5043,0.6738052746381122,1346,888,458,0.32619472536188776,True,True,assist2012
360,1006,0.6123260437375746,396,226,170,0.3876739562624254,True,True,assist2012
362,2067,0.8301886792452831,713,581,132,0.16981132075471694,True,True,assist2012
363,4789,0.7214449780747546,1351,946,405,0.2785550219252454,True,True,assist2012
365,2591,0.6499421072944809,704,454,250,0.3500578927055191,True,True,assist2012
366,1673,0.6580992229527795,447,304,143,0.34190077704722055,True,True,assist2012
367,1752,0.6449771689497716,463,307,156,0.35502283105022836,True,True,assist2012
368,16230,0.6292667898952558,4922,2943,1979,0.37073321010474425,True,True,assist2012
370,599,0.4323873121869783,149,60,89,0.5676126878130217,True,True,assist2012
371,19814,0.6201170889270213,5990,3692,2298,0.37988291107297867,True,True,assist2012
373,381,0.4356955380577428,38,16,22,0.5643044619422573,True,False,assist2012
375,2147,0.5631113181183046,644,391,253,0.4368886818816954,True,True,assist2012
376,227,0.7048458149779736,66,44,22,0.2951541850220264,True,False,assist2012
378,11812,0.6422282424652895,3561,2226,1335,0.35777175753471047,True,True,assist2012
385,65,0.7384615384615385,15,10,5,0.2615384615384615,True,False,assist2012
386,52,0.8076923076923077,15,12,3,0.1923076923076923,True,False,assist2012
387,25,0.28,12,3,9,0.72,True,False,assist2012
388,288,0.7291666666666666,66,45,21,0.27083333333333337,True,False,assist2012
389,109,0.6972477064220184,41,26,15,0.3027522935779816,True,False,assist2012
39,13024,0.6259213759213759,3789,2415,1374,0.37407862407862413,True,True,assist2012
390,89,0.7191011235955056,25,16,9,0.2808988764044944,True,False,assist2012
391,455,0.9802197802197802,178,174,4,0.01978021978021982,True,False,assist2012
392,1665,0.6852852852852853,582,396,186,0.3147147147147147,True,True,assist2012
393,214,0.4252336448598131,52,24,28,0.5747663551401869,True,False,assist2012
4,7975,0.7069592476489028,2161,1543,618,0.29304075235109717,True,True,assist2012
40,14310,0.6711390635918938,4046,2742,1304,0.3288609364081062,True,True,assist2012
41,815,0.6478527607361964,224,155,69,0.35214723926380365,True,True,assist2012
42,11819,0.7361874947119046,3347,2466,881,0.2638125052880954,True,True,assist2012
43,34,0.6764705882352942,13,6,7,0.32352941176470584,True,False,assist2012
45,3,0.3333333333333333,1,0,1,0.6666666666666667,True,False,assist2012
46,10023,0.685423525890452,3166,2175,991,0.31457647410954803,True,True,assist2012
47,66733,0.7494792681282124,20365,15463,4902,0.2505207318717876,True,True,assist2012
48,19262,0.6971757865226872,5707,4094,1613,0.3028242134773128,True,True,assist2012
49,21015,0.8067570782774209,6265,5135,1130,0.19324292172257906,True,True,assist2012
5,4338,0.6758875057630245,1378,906,472,0.3241124942369755,True,True,assist2012
50,15948,0.7933283170303487,4222,3463,759,0.20667168296965133,True,True,assist2012
51,13762,0.8745095189652666,3843,3429,414,0.12549048103473337,True,True,assist2012
52,183,0.8633879781420765,50,46,4,0.13661202185792354,True,False,assist2012
523,1738,0.6979286536248561,476,339,137,0.3020713463751439,True,True,assist2012
53,1709,0.6395552954944412,477,283,194,0.36044470450555877,True,True,assist2012
54,24228,0.7211903582631666,7016,5175,1841,0.2788096417368334,True,True,assist2012
568,295,0.6101694915254238,92,59,33,0.38983050847457623,True,False,assist2012
569,463,0.23542116630669546,135,25,110,0.7645788336933046,True,False,assist2012
570,477,0.2620545073375262,136,32,104,0.7379454926624738,True,False,assist2012
571,411,0.41119221411192214,112,36,76,0.5888077858880778,True,False,assist2012
572,478,0.5920502092050209,136,64,72,0.40794979079497906,True,False,assist2012
573,448,0.18080357142857142,131,21,110,0.8191964285714286,True,False,assist2012
574,457,0.4135667396061269,130,46,84,0.5864332603938731,True,False,assist2012
575,303,0.46864686468646866,81,34,47,0.5313531353135313,True,False,assist2012
576,206,0.8252427184466019,60,51,9,0.1747572815533981,True,False,assist2012
577,364,0.8956043956043956,97,86,11,0.10439560439560436,True,False,assist2012
578,367,0.7956403269754768,98,73,25,0.20435967302452318,True,False,assist2012
579,376,0.39893617021276595,99,34,65,0.601063829787234,True,False,assist2012
58,4829,0.8482087388693311,1264,1068,196,0.15179126113066888,True,True,assist2012
580,143,0.8391608391608392,41,38,3,0.16083916083916083,True,False,assist2012
581,315,0.3682539682539683,85,33,52,0.6317460317460317,True,False,assist2012
582,361,0.2659279778393352,103,17,86,0.7340720221606648,True,False,assist2012
583,375,0.21066666666666667,103,18,85,0.7893333333333333,True,False,assist2012
584,355,0.6985915492957746,102,72,30,0.3014084507042254,True,False,assist2012
585,376,0.30319148936170215,103,27,76,0.6968085106382979,True,False,assist2012
586,123,0.4878048780487805,40,23,17,0.5121951219512195,True,False,assist2012
587,248,0.3709677419354839,66,22,44,0.6290322580645161,True,False,assist2012
588,159,0.5849056603773585,50,29,21,0.41509433962264153,True,False,assist2012
589,330,0.49696969696969695,89,37,52,0.503030303030303,True,False,assist2012
590,328,0.20426829268292682,85,19,66,0.7957317073170732,True,False,assist2012
591,326,0.43558282208588955,91,33,58,0.5644171779141105,True,False,assist2012
592,36,0.8055555555555556,11,7,4,0.19444444444444442,True,False,assist2012
593,38,0.23684210526315788,11,2,9,0.7631578947368421,True,False,assist2012
594,35,0.08571428571428572,11,0,11,0.9142857142857143,True,False,assist2012
595,37,0.4594594594594595,14,7,7,0.5405405405405406,True,False,assist2012
596,37,0.6486486486486487,13,8,5,0.3513513513513513,True,False,assist2012
597,40,0.15,13,1,12,0.85,True,False,assist2012
598,40,0.7,13,5,8,0.30000000000000004,True,False,assist2012
599,22,0.6363636363636364,9,6,3,0.36363636363636365,True,False,assist2012
6,1326,0.555052790346908,386,222,164,0.444947209653092,True,True,assist2012
600,29,0.896551724137931,10,9,1,0.10344827586206895,True,False,assist2012
601,32,0.96875,11,10,1,0.03125,True,False,assist2012
602,31,0.6129032258064516,11,5,6,0.3870967741935484,True,False,assist2012
603,26,0.8461538461538461,10,9,1,0.15384615384615385,True,False,assist2012
604,20,0.85,9,8,1,0.15000000000000002,True,False,assist2012
605,25,0.68,10,5,5,0.31999999999999995,True,False,assist2012
606,36,0.19444444444444445,11,0,11,0.8055555555555556,True,False,assist2012
607,33,0.30303030303030304,11,1,10,0.696969696969697,True,False,assist2012
608,35,0.22857142857142856,11,0,11,0.7714285714285715,True,False,assist2012
609,28,0.5714285714285714,10,8,2,0.4285714285714286,True,False,assist2012
61,42071,0.6710798412207934,11723,7902,3821,0.32892015877920655,True,True,assist2012
610,28,0.6785714285714286,10,8,2,0.3214285714285714,True,False,assist2012
611,1,0.0,2,0,2,1.0,True,False,assist2012
612,25,0.44,10,6,4,0.56,True,False,assist2012
613,30,0.3,11,4,7,0.7,True,False,assist2012
614,30,0.5,11,5,6,0.5,True,False,assist2012
62,2964,0.6575573549257759,752,491,261,0.34244264507422406,True,True,assist2012
63,1996,0.6322645290581163,563,353,210,0.36773547094188375,True,True,assist2012
64,970,0.6113402061855671,285,194,91,0.38865979381443294,True,True,assist2012
65,20620,0.6757032007759457,6324,4271,2053,0.3242967992240543,True,True,assist2012
67,45601,0.6805771803249929,12488,8559,3929,0.3194228196750071,True,True,assist2012
69,4147,0.7219676874849289,1070,721,349,0.2780323125150711,True,True,assist2012
7,450,0.4955555555555556,143,78,65,0.5044444444444445,True,False,assist2012
70,17047,0.6947850061594415,4907,3413,1494,0.3052149938405585,True,True,assist2012
74,4236,0.82766761095373,1109,916,193,0.17233238904627002,True,True,assist2012
75,16972,0.7903605939193966,4883,3888,995,0.20963940608060339,True,True,assist2012
76,5469,0.5703053574693728,1528,912,616,0.42969464253062717,True,True,assist2012
77,17976,0.5844459279038718,5571,3325,2246,0.41555407209612816,True,True,assist2012
78,5956,0.48992612491605103,1898,953,945,0.510073875083949,True,True,assist2012
79,40642,0.7216918458737267,11781,8645,3136,0.2783081541262733,True,True,assist2012
8,5628,0.7937100213219617,1633,1315,318,0.20628997867803833,True,True,assist2012
80,6790,0.6609720176730486,1894,1270,624,0.3390279823269514,True,True,assist2012
81,16703,0.7001736215051189,4636,3320,1316,0.29982637849488114,True,True,assist2012
82,13675,0.72636197440585,3833,2863,970,0.27363802559414996,True,True,assist2012
83,31103,0.6461113075909076,9564,6157,3407,0.3538886924090924,True,True,assist2012
84,9499,0.7606063796189072,2829,2128,701,0.2393936203810928,True,True,assist2012
85,8774,0.7122179165716891,2478,1853,625,0.2877820834283109,True,True,assist2012
86,32035,0.7698454815046043,8666,6733,1933,0.2301545184953957,True,True,assist2012
88,765,0.6209150326797386,231,144,87,0.3790849673202614,True,True,assist2012
9,669,0.6457399103139013,193,124,69,0.3542600896860987,True,True,assist2012
90,2329,0.5212537569772434,664,382,282,0.4787462430227566,True,True,assist2012
91,16574,0.708821045010257,5122,3563,1559,0.291178954989743,True,True,assist2012
92,13284,0.601927130382415,4452,2632,1820,0.39807286961758503,True,True,assist2012
93,181,0.3370165745856354,56,24,32,0.6629834254143646,True,False,assist2012
94,20341,0.6431345558232142,6358,4076,2282,0.3568654441767858,True,True,assist2012
95,13969,0.7455079103729687,4168,3151,1017,0.2544920896270313,True,True,assist2012
96,4504,0.7904085257548845,1341,1093,248,0.20959147424511548,True,True,assist2012
97,315,0.5777777777777777,126,65,61,0.4222222222222223,True,False,assist2012
98,663,0.6923076923076923,154,101,53,0.3076923076923077,True,True,assist2012
99,224,0.8035714285714286,64,49,15,0.1964285714285714,True,False,assist2012
+DlgHAr1GtoQgtGqwoen6pt4/ayVRO+rMaCVZ7jGCHE=,5021,0.4146584345747859,1663,686,977,0.5853415654252141,True,True,junyi
+IgBffWedJpxG6Zo/kHbrgIRR4jwwTwa6nV03GLwX5A=,874,0.45080091533180777,322,150,172,0.5491990846681922,True,True,junyi
+Lgj0Me9/8gtiruGKq8KxemAD15kU4yCfb6nteNDWjw=,947,0.6853220696937699,314,197,117,0.31467793030623015,True,True,junyi
+N+e7SzcUVowUo7D4udR8rBKRmR1H7yuu5Tleqlhv48=,9820,0.6470468431771894,2729,1737,992,0.3529531568228106,True,True,junyi
+ZVl8HEbTM1GOoCTt2wxAfzQswvAWL3L8e5mLuyy1dY=,13846,0.6632962588473206,3856,2525,1331,0.3367037411526794,True,True,junyi
+aXi8dpg0URdKkJtkicic7DrTHAWPSnR9bwD+QouANE=,11580,0.8380829015544041,3147,2702,445,0.16191709844559588,True,True,junyi
+c+5BQh1a2P75VjWgg/aX+j7kru6tteMWrupq+MMQgw=,11332,0.8077126720790682,3118,2529,589,0.19228732792093184,True,True,junyi
+cLbiKkV7+VhNPr7OGG3B3kPpZ8er0mvFvqPbM/gm+E=,11801,0.3140411829505974,2974,890,2084,0.6859588170494026,True,True,junyi
+fQqnCkVTMs8GPkdZJWUcApXC/Ea9bVtxNIblqLRie4=,3723,0.6621004566210046,1023,705,318,0.3378995433789954,True,True,junyi
+g5YlvjiVYzjFfpMkHEGCty7PGcKRuuCVDY/g8dzoD0=,2019,0.605250123823675,617,393,224,0.39474987617632495,True,True,junyi
+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=,2459,0.6913379422529483,688,482,206,0.3086620577470517,True,True,junyi
+kCFtC8nCf9I2/ee1BGgQRlVBoECQV9G/8z4fL7hzp4=,13042,0.6392424474773808,3504,2302,1202,0.3607575525226192,True,True,junyi
+lmw480dBLSwkBgaKdL9MeVNsUfCgHmD+L4wzqUFX9M=,2152,0.6854089219330854,712,510,202,0.31459107806691455,True,True,junyi
+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=,9416,0.9605989804587935,2839,2724,115,0.03940101954120645,True,True,junyi
+odAMeNn6DqBHYkdD0fKH59bzQMwJTqsCW9nqJ1etcI=,6343,0.6873719060381523,1913,1338,575,0.31262809396184765,True,True,junyi
+owQ9eTzitOLHF3SZxKwWN9ZpsHjg3tK4A9fpS7E0oo=,4497,0.8832555036691128,1116,992,124,0.11674449633088724,True,True,junyi
+tVk3DLjXUKiZ3/hK6CJAl3Z8sfp093/2DwLqCsFgMA=,10179,0.8681599371254544,2890,2567,323,0.13184006287454564,True,True,junyi
+tX4n52MmDdJGGzRnY7I7jEoynqRl6k1jAnonznfs7Q=,2457,0.5588115588115589,604,347,257,0.44118844118844114,True,True,junyi
+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=,7349,0.546332834399238,2064,1130,934,0.45366716560076203,True,True,junyi
+zUL0wWCfsBXNoDj5KsvASLlqd26KU9+nSN1zZ7GsQI=,7009,0.8045370238265088,2064,1662,402,0.19546297617349118,True,True,junyi
/0Y1OFJkQGPagfYO9uI6mM0Z9KK7vcmT/QPVos+v7Ec=,3485,0.5317073170731708,926,497,429,0.46829268292682924,True,True,junyi
/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,13189,0.8824778224277807,4025,3566,459,0.11752217757221928,True,True,junyi
/7bwpUc6iDiE/m0Qj8CJo8qYMkAC51PHzIxTMmkE0nA=,1411,0.703756201275691,505,374,131,0.29624379872430895,True,True,junyi
/OENQOL30zwAXAy3IN1FbzZFfjfOLaynYaW3w6bk2gw=,2899,0.38599517074853396,993,395,598,0.614004829251466,True,True,junyi
/SsQisa91ErcEufKW7SNb4xZ6DASvJZ4Ml5/0BluyAA=,6385,0.6602975724353954,1793,1164,629,0.33970242756460456,True,True,junyi
/Sw5cJFSX/oGzBxxguGO4BkFKPZmhFXSpCCJVhOtffU=,6915,0.6537960954446854,1999,1343,656,0.3462039045553146,True,True,junyi
/ZG3Gxrc7wG0FWxYWExavs4ATbc0nu47cDYJAuQYVvc=,1945,0.45604113110539846,489,217,272,0.5439588688946015,True,True,junyi
/acOsfJkQuYuDq5UjkRrojhkbUcIgia4SvjKpo1v0pI=,2213,0.5765928603705377,691,383,308,0.4234071396294623,True,True,junyi
/d39FzqaM3PZzpoMXxA80PMICsVhzfL6MGSCqZtsQOo=,12334,0.6420463758715745,3512,2310,1202,0.35795362412842546,True,True,junyi
/dE70lhbWnFlB1v+ZQBYpQu2XDmodq4HYiBDGZRw3+o=,8344,0.835810162991371,2482,2091,391,0.164189837008629,True,True,junyi
/dgnkSSQs7RfFOI233RPKNKg29VBS0L7s7IBSmtIWqI=,1568,0.47066326530612246,532,272,260,0.5293367346938775,True,True,junyi
/ejwQaTpw8saI8XVEo0mo08Yf2ko9KW5lwBJRlO8/dM=,165,0.45454545454545453,63,34,29,0.5454545454545454,True,False,junyi
/fQsOaxbPuYyM7ZO/JBLBRA6HJyOHY8zUN9oLVT5vYM=,9768,0.9148239148239148,2617,2409,208,0.08517608517608521,True,True,junyi
/fn8Ym16AvhuhgFRtoeZ4sRU9ZRhvvpYN90SUH7zQ4M=,13225,0.7726275992438564,3962,3111,851,0.22737240075614362,True,True,junyi
/m+oiUSO1lBCPvQ6LkUyCbWdd7ML4X1IxxuUa8QcDMo=,7829,0.6424830757440286,2178,1451,727,0.35751692425597137,True,True,junyi
00KEZbwE/6qJ+WSl9TwUEgbwi/wmnEVgeCnGzi4/EYo=,19954,0.4809060839931843,5266,2594,2672,0.5190939160068158,True,True,junyi
00tlmGnNIf0z+qJsG0NMS4ufwkwwG1nZtKszPesM1EM=,4809,0.6729049698482013,1506,961,545,0.32709503015179875,True,True,junyi
01c8/1Mc1V3LZtYFNre8TolslWChJSztpFHSNAvPlpI=,4704,0.6547619047619048,1393,957,436,0.34523809523809523,True,True,junyi
04Ly7oQJHeLBj2GcKWLn7e51TJmF5MTSvPESVomvUM4=,15132,0.7107454401268835,4856,3480,1376,0.28925455987311655,True,True,junyi
06kRCVdMd4I4CpJxtM7rmBED6keL482Br8ZCE6DU+W4=,1677,0.5181872391174717,521,256,265,0.48181276088252833,True,True,junyi
0BL+DbelLoGwTw7JvHBXe7pZr1N/E8JVhngim3zzjJ4=,6896,0.877030162412993,2163,1903,260,0.12296983758700697,True,True,junyi
0FMoJE22DcUZEQ3fIPHBSuBfrQEG0vjhpvOoWyeTTXY=,11486,0.4811944976493122,3235,1626,1609,0.5188055023506878,True,True,junyi
0FaNRnGt8wB5REzt8NnMPYaoTw4/qe+3z2hOkQOvI/s=,5221,0.7638383451446084,2142,1372,770,0.23616165485539165,True,True,junyi
0L/eenAcUQ8YSZ6x22wFpagb2l4TXqOSGgRtSI56kvI=,6629,0.7016141197767386,2130,1531,599,0.2983858802232614,True,True,junyi
0SEOeLpKd2K4V+T1BhZENWUuLHGTd+x+SQiXWcPAFZc=,1502,0.8009320905459387,512,430,82,0.19906790945406128,True,True,junyi
0TFQA8MIRYvgH+PXVXYkRKMPK/LPcaVH9hTxb5daZ+o=,4369,0.5447470817120622,1298,676,622,0.4552529182879378,True,True,junyi
0f0BGV01H4RbdYLrd/fZN5enqRjIC7Bkzcoqxzgf0YA=,3325,0.7254135338345865,1073,812,261,0.2745864661654135,True,True,junyi
0hKXPT2iK/182EPLj3c5qePYUT84KU4JI+P/t6nnmBk=,3526,0.4659671015314804,1130,527,603,0.5340328984685196,True,True,junyi
0jLx3N/h3zT921WmSVhS4e0TPADpzOygjsvjtTOolmc=,2262,0.48364279398762156,732,336,396,0.5163572060123784,True,True,junyi
0k/ZE9Ku+2Enji5zKQZ5mrfr9r+Noh1CS9kH0GKGf0Q=,3558,0.4378864530635188,1032,453,579,0.5621135469364812,True,True,junyi
0lDY2d/yzs1IgpdsEVNAptv7CcTNSmBXzskCNgPAJTU=,1887,0.5924748277689454,491,298,193,0.40752517223105456,True,True,junyi
